config,esm-bell-750PgC,esm-bell-1000PgC,esm-bell-2000PgC
1715,0.0231063113858061,0.0396896147849124,0.1390614571325215
3222,-0.03033861381435843,-0.029906203868832026,0.043563308895200326
4623,-0.012623669238078894,-0.01095144216199484,-0.002271671529115782
5030,-0.0188895523298529,-0.011089340607008058,0.07848895854455318
5373,-0.03804382893908853,-0.056739821082003816,-0.1876834495655828
6476,-0.007713464455990859,-0.0028855212730691804,0.0287736572639834
7199,0.0169845090734837,0.03624558745762685,0.16489767352939122
8675,-0.00457902699999968,0.008412028339798372,0.13135166854969293
9060,0.08949178404191871,0.13298670888586894,0.39692878564539047
9458,-0.08111132109950825,-0.09158513092031173,-0.0305584645739585
10309,-0.039686276212433036,-0.03781653790390038,0.03583397952698997
10318,0.09285730631969313,0.13731785759939785,0.38484402584214683
10670,0.08569586458300504,0.11619203998593841,0.22952491621100712
10689,0.008361899907378456,0.023041610885269792,0.13437400581797476
13064,0.025411374919244167,0.04766324696052404,0.2077959517167698
16148,-0.007001272862549035,0.010825579142372588,0.15734591432449463
16292,-0.10987537086820054,-0.13163373801231204,-0.1490701307944775
16542,-0.011651418188498575,-0.00833764252722391,0.011293560168082362
20449,0.01066299182354502,0.02708649987680878,0.14947601298622137
21172,-0.027357150764960814,-0.027401166015944334,-0.018274716199916163
22332,-0.0048876539207125536,0.007057338367741028,0.11404066331033658
24507,0.11734485948756324,0.17529681554753984,0.47955636007409996
26076,0.05331057315168075,0.06607502948048971,0.07196527167427114
31262,0.029138560456434037,0.06312176730090524,0.2901048184359052
35860,-0.037509245673118086,-0.0368259371430959,0.01050854658975231
36693,0.1832146700783932,0.2514295225296719,0.586685221902143
37652,-0.010423320545606352,-7.537368132459754e-05,0.11546486985340465
43511,-0.09421582525888206,-0.11119903704960965,-0.10669676136100392
45677,0.07446380180247991,0.11247590259070916,0.31273858758048645
46201,0.03560239274596877,0.06724649146585904,0.2703637395792593
46202,-0.060853310855153664,-0.06316418961004766,0.01259876478162969
46412,-0.11166889201324204,-0.13284598447038998,-0.12004570749298438
47786,0.014991736700805003,0.030697756662071862,0.14060168285367647
50143,0.007377660546303844,0.022759122490375372,0.1299163066949096
52696,0.027068780321753527,0.045406460908894664,0.1245083516019605
55742,0.08793194178364283,0.13426898186676195,0.40785595043622935
56472,-0.1461036256040258,-0.18209189479890697,-0.3080690664268655
58189,-0.054746683803676977,-0.060932426703581344,-0.01957609598632848
59128,0.13431453045476727,0.1873048862888318,0.46090840803302324
59474,0.07861150505526227,0.10921073470028486,0.2321863403451454
60041,0.042898464079318854,0.061503166029855505,0.12197809272283378
62070,-0.16045516756560385,-0.19625253658671227,-0.2980272867132614
63196,0.1979696306889842,0.2783162997534654,0.6684203183417727
64202,0.135412982229709,0.1983772811654525,0.5060315819462171
65648,-0.03387594238630731,-0.0318933840349076,0.0350686574721113
66733,0.10117378778297548,0.10766765003706258,-0.005273454855470039
68765,0.0588171044177086,0.09153715123047745,0.2707583315685369
69555,-0.09460510315769977,-0.11665728977877521,-0.13259856167609474
70953,-0.027573362124043488,-0.026941698323722507,0.022476434767997322
71149,0.005718737744371705,0.028775242995210615,0.20496928873164855
77267,-0.08525645560450945,-0.10741086989742055,-0.20223468275165057
78932,0.08285359956305949,0.1250418676696312,0.34404124289225324
85311,0.05460644735012021,0.08800980530527514,0.2909530625726928
85573,-0.026131687611619103,-0.017440366521218387,0.10498007324892056
87455,-0.018248289360902614,-0.015343485732072448,0.06113977428323736
88027,-0.04750372256979918,-0.055009463643907575,-0.05515016940803141
89556,-0.0018500833514301096,0.010524032060014843,0.15097264550292344
90147,-0.002406873370276452,0.005845940638555813,0.06990193342022488
90509,0.005492262079493049,0.017372762388646823,0.08173214340178925
92939,-0.0488921698759861,-0.05127836502270178,0.014295798825067152
95324,-0.07856715728317654,-0.09262218242037212,-0.08045466243378963
97066,0.019547701176672927,0.04295327105457125,0.19992131018068493
100270,-0.06313509663841244,-0.07333090461825265,-0.09961422019822974
104294,-0.04354322180103354,-0.06091954367196495,-0.17862623463354543
104612,0.14146787933973992,0.21552290244528027,0.6222237676871414
108672,0.10906815372891088,0.16456880344077018,0.4522882767543237
109180,-0.13552975279567248,-0.1854605829501328,-0.4774060152492985
109573,0.09062110192209905,0.136281986077053,0.411582514315568
110429,0.14088536545785812,0.20419720441377454,0.5048703346049628
111964,-0.0167716411377532,-0.0094714505428235,0.07112387110573248
116908,0.024981424304937994,0.047231818885678845,0.244976998684312
117639,-0.02037856038618846,-0.018969115724224217,0.05352784248952247
117814,-0.058964799678791424,-0.06485127154173753,-0.046825007068798996
118399,-0.09627832107026224,-0.11380177488602294,-0.14655883264768121
120585,-0.08530768433317415,-0.1045373500332063,-0.18450797929181562
121170,0.05812310894567685,0.0855998824733486,0.2450771023353635
122076,-0.03649188322645647,-0.03181230960885029,0.07833797293203038
122359,-0.10596445296869317,-0.12740202544732382,-0.18787050412337658
123153,-0.0753510857051185,-0.09121571439310272,-0.15627646330079692
125616,0.014126396691094056,0.032115963752219034,0.16234671625434416
129706,-0.03934708215381311,-0.0377622500291801,0.07913437820776892
130693,0.034066421549771686,0.05598103312640679,0.21740659367029913
131022,0.020514794312029627,0.03478885850513702,0.16613153464082409
131055,0.010270856954469831,0.03324773813683879,0.22163119184530355
137939,-0.06353565866618216,-0.0651900966989285,0.034820106562821085
141241,-0.0035723142397947605,0.008850822961365079,0.1262124118872543
143891,0.3757508630274069,0.5466225078386917,1.271832627846016
144583,0.10257943604374242,0.15237586284409632,0.4529326671162228
145011,-0.06693880552030629,-0.07946031649677132,-0.06060695215989309
146095,0.039301267751202795,0.07373038536135912,0.2779525605116011
147350,0.008345159203193786,0.02594230244662965,0.15730408715866773
147857,-0.07658309239347205,-0.09228374940948103,-0.11567508333229748
150098,0.021368136846245944,0.03562005497773124,0.12653263730390307
151994,0.009319192874709392,0.025265906704113883,0.15381267742622828
152293,-0.03714542147693867,-0.04056241964331564,0.017861791209032862
155538,0.11922205525880969,0.15773810971659685,0.2926495114083387
157419,-0.025775000993257136,-0.023361999186158444,0.04398995715873921
162079,-0.08546877716502466,-0.09583883752185707,-0.04635279188889996
162129,-0.007990790974915063,0.0017012746474338591,0.08966703693358236
163065,0.0899883685340579,0.14193226284426896,0.4156179929845245
163154,0.007075040316089964,0.0232205008962314,0.12856651938258068
163624,0.02422903819010669,0.046998854396447465,0.1988866526557036
163626,-0.04587533882314587,-0.0509599184347469,-0.029051249144530722
163783,0.08012707110012374,0.11714404615906049,0.31463484087359506
164006,-0.10559439511140867,-0.12981124185926363,-0.16792266956626722
165796,0.16804644245707667,0.23482798754670497,0.553343190289842
168018,-0.04053825882139017,-0.04284029698422631,0.022456968013301992
171308,-0.021854338410574048,-0.016262079852323197,0.07411469961211781
171531,0.09917212228201189,0.1414555312256498,0.3490700935738573
172676,0.06888785351206361,0.1043761641219767,0.29269744992388924
173328,-0.09823170727162889,-0.12166646561949501,-0.17444087408958575
174049,-0.060190885872021926,-0.0649330382334441,-0.019478599138472052
174485,-0.11424643861169725,-0.14818329817784504,-0.2638102645239826
174741,0.009298740266930006,0.02655553299606539,0.147007441124146
175771,0.03301404292168897,0.05892917834947364,0.21828566386037274
176878,-0.09329712189988637,-0.10668451533283463,-0.06641467539392787
178481,0.1646846731701106,0.23189496810619215,0.5927540851129329
179638,-0.017164352771139257,-0.012600919651047704,0.050839918438949194
180977,0.03095288842553101,0.054167126251999154,0.183982664385403
185607,0.10876593220615183,0.16675920366875574,0.49530421208377673
186973,0.07271108233946655,0.09692160372723979,0.17288676365474887
188433,0.12989334125725893,0.18812586841270118,0.4968340417703905
191479,-0.009039783220651687,0.0067781080240618685,0.17390553991192403
192776,0.07414252075641814,0.10822582577636242,0.31266280699022175
192918,0.03377593644210086,0.058944501931110116,0.21358110408842101
193403,-0.15759143535394005,-0.19621567677111074,-0.33066455612030543
195318,-0.09791711740278841,-0.1228115142751709,-0.2252798371383684
198109,-0.05808751749445418,-0.06955523807981545,-0.10916899074216735
198239,0.14609386654414402,0.2145281481662642,0.5808671341649059
198452,-0.06803990666018311,-0.08236759371077018,-0.1210755619406072
198936,-0.0755372953080109,-0.0900494464024586,-0.0819805478474005
198993,0.07819955699192871,0.10969923973144424,0.2516742714896312
200865,-0.10716767795193416,-0.12889251603801677,-0.19437609024533087
201345,-0.0690349929521139,-0.0779628707723592,-0.05746846302426034
204242,-0.12884747669720165,-0.15686217875657427,-0.1410738921658483
206498,0.008707712078241614,0.024859762424531695,0.1354260278115813
207011,-0.05925427883881218,-0.06660256249057062,-0.0870549361859303
207925,0.06511308292640638,0.09999200388018337,0.2904485592165109
208076,0.0959810053814345,0.14028161254719662,0.37525623884363046
209945,-0.10215753697983687,-0.12436476717026435,-0.2121064304079976
212356,0.22194533719894105,0.2738142043568086,0.39430759662749804
214437,-0.06133189236808456,-0.08047834629597106,-0.2019455311010363
214685,-0.08820958958977854,-0.11009903807475507,-0.20081214478992093
216064,0.042507822239644666,0.06781182679141096,0.2622891313770097
216709,-0.01815797743179104,-0.011570716071290787,0.07939429607417114
218491,-0.16176519384903032,-0.21357977036217712,-0.4666596523289881
218909,-0.05954270262557282,-0.05937986970039666,0.0556268897204486
222987,0.12439858463763964,0.17380550400815187,0.4378873966965644
224934,-0.05513419446026524,-0.060687063288915155,-0.054178591516469865
227909,-0.10480387477451103,-0.12908670749883022,-0.1349867555374087
228298,-0.08730572281380256,-0.10587832203247216,-0.11861636369245598
228712,0.0025993308537797244,0.012011083958558766,0.06220860528814276
232204,0.13583192005889266,0.19796489214225232,0.5448873275294979
232534,0.09013711884676834,0.14088388343075042,0.41629522031912725
232722,0.034867671530548705,0.054033025134658796,0.16328231442265562
233382,-0.027493280547887355,-0.02412747945583482,0.040429931185988366
233879,-0.09797269847374057,-0.11511407102498694,-0.12685767701684592
234112,0.050139885415844354,0.0849858812209221,0.27579717102786505
234745,0.12521792537283183,0.17459826206123363,0.3996153820400594
237088,-0.06926656907400663,-0.09280135135571177,-0.21893082831471578
239009,-0.011639416314429774,-0.0025123882481090654,0.09496543742768804
240608,0.02076694788987532,0.04313266043204611,0.199843070292959
242202,0.01406749046695377,0.008131092214131108,-0.09528558495455286
243022,0.05613092912201578,0.0856968686439723,0.24817632867340933
245461,-0.07063398979851243,-0.08316900527662563,-0.049598517487345006
245466,-0.022735910865284037,-0.02352622298101803,0.011278910960606403
247192,-0.16915299673161743,-0.21499490849700154,-0.3238366441422902
253913,-0.0054217650922709915,0.0050634163239287044,0.09247330330506243
253982,-0.03613053823011014,-0.04241160051335724,-0.07350051348295628
255460,0.052312546798582105,0.0747724154863485,0.17100942780088602
257389,-0.0032172805914716385,0.011235441575467187,0.10469769472566393
261110,0.028489131846197724,0.042765934413662166,0.08920984242468055
263045,0.0174208337673305,0.03519508860510201,0.17120409959898364
264656,0.05626800604333759,0.08759650557665055,0.2714946446302302
264844,-0.06431328922764479,-0.07185338902120852,-0.005226309077787761
266010,0.01949968214871134,0.03775398932732377,0.1755687219763531
266443,-0.035590671063100876,-0.03543745267179732,-0.0012822180212479495
267159,0.03211353001454942,0.05132848912840915,0.17091349113279053
269255,0.013427840616694109,0.02766270192009901,0.11533839257803002
273231,-0.0704461809109933,-0.08116997526343916,-0.10181720059950461
273546,-0.06039398271299534,-0.062177007841555554,0.002702833800721116
274133,-0.02367511903402919,-0.015014894846345772,0.09270977570877914
275361,0.09674688946487242,0.13486099155258424,0.2904027577346371
276742,-0.002522629020000444,0.01344664692726072,0.1491419534145546
278467,-0.08268062706761148,-0.10058711691377265,-0.16081794078109457
280143,-0.10884492514586142,-0.13345103691973192,-0.1715048486374151
280595,-0.004677917155883504,0.014892490610019848,0.2031864283808522
280874,0.03524758868347577,0.05659146435990281,0.17122258510584842
281138,0.019725947302705382,0.03650952184292744,0.17897427818294886
281220,0.02634774355598357,0.04507589031156689,0.15937113497496425
281823,0.13304127701671042,0.18975105462431574,0.4927181688830098
282797,-0.09083742539584616,-0.10710915247153507,-0.09848526804825175
283539,-0.04261635194673685,-0.044485615810507584,0.00046961169249337686
284274,0.1185171328551824,0.1721278326285165,0.5108331231323442
284485,-0.11686984339081441,-0.14119926877863032,-0.15707022535092197
286567,0.03059013723759041,0.0485358425529101,0.1390098066571186
287260,0.004592573494969998,0.0167469872781405,0.086811240769475
288606,0.0011289343418785514,0.016513473956423663,0.15718212350421767
288798,0.14743190189289535,0.20455302352399474,0.45365668224548594
291287,0.018619579357168736,0.035360327161840455,0.13103652122307108
293443,0.004750401299814744,0.017961546802285566,0.12663562275107365
294097,0.003067940482450293,0.027832828665079967,0.20380187927465965
294354,-0.01588101940330988,-0.008682025967993612,0.04200015040316574
295322,-0.11846817516952068,-0.1487310766104497,-0.25941066663248336
295483,0.199672295522916,0.27921902424972833,0.7114565472450654
297213,0.002973525372957031,0.02368297037228073,0.18223448371737216
299654,0.08853618643820749,0.1457990482633198,0.48712144422186476
299783,-0.13289935010384712,-0.16984350490151678,-0.3256360221062642
303466,-0.03365178023010795,-0.03515750546566765,0.007618075406555569
303991,-0.06402089914839504,-0.07123341881822509,-0.005999394672200342
304038,-0.07126853878856343,-0.08708143474632712,-0.0641625556684664
304114,-0.08335401310266488,-0.10080231902139714,-0.1562201053778849
305141,-0.017347289139969524,-0.007676856316767289,0.10247252741434476
305377,0.03496107299698137,0.0575292714776614,0.17864679110417558
305852,-0.07174959386504542,-0.08466461743981601,-0.11875069513014891
307240,-0.08164898737513937,-0.10117349820614785,-0.16915077348665264
308824,-0.03467394937711665,-0.03715800761407695,0.014414323747604652
309680,-0.0212953098695694,-0.01716020516662331,0.04824417167720174
309960,-0.03122950207749997,-0.030841468034458197,0.03064659811769177
310267,-0.020358620003242844,-0.011842105165760008,0.15046727560153128
311557,-0.011576730042968109,-0.008642024604555099,0.013772969444548977
314583,0.044881332031587284,0.06512799352242027,0.1410212789786276
314623,-0.07924414653840461,-0.0954082044230733,-0.10510200636746125
317019,-0.07430525915708697,-0.09308428830047033,-0.17110018759289192
324881,-0.0004853680103895641,0.013106901757363287,0.11486244255520717
327659,0.06545022550271784,0.10276867766178954,0.310836443421604
327723,-0.06609813871236891,-0.07666242848555083,-0.06602575204352812
332426,0.09035838151788633,0.1323352755590521,0.3246176128009588
334791,-0.1266125307006285,-0.16098335257007723,-0.30633472411647933
334837,0.026312578667743614,0.042008610023615,0.10886513872822556
336254,0.02457589827495843,0.04595799593609917,0.18835114257474173
337011,-0.09955808072159966,-0.12021704223021779,-0.09499831453881269
339280,-0.018780875966215138,-0.018475237710521064,-0.023441790993349088
339855,0.09603533641129647,0.13757509943797386,0.3838622316320359
343597,-0.13219459271355927,-0.16159405089733148,-0.2459300621916869
345166,-0.006977832002408091,0.0034550645010611447,0.14322750413961804
346476,-0.07915980468282813,-0.08932196461234798,0.0035340501987635164
347350,-0.0925787323042997,-0.1098551281692488,-0.15542719694216744
347767,-0.00936854789095376,-0.0031453702917030313,0.043826288278373315
349238,0.001655672669627295,0.011105248967453463,0.05570412457163343
349671,0.2336616169478598,0.3373850697184817,0.7916926496755154
351358,-0.12142730218149622,-0.14504336385443928,-0.11171945860003163
353638,-0.10112003285587168,-0.1295727857449187,-0.1422632324735118
355025,0.0704279670553889,0.10230663253032546,0.2610752966821108
355253,-0.005759649353304086,0.0039395709820762015,0.08016070064723424
356167,-0.00043093264116733643,0.01681149797966941,0.18065644373791345
357327,-0.013348064431313977,-0.0009245470947458756,0.1311671369143923
357783,-0.08758975743268027,-0.09982489455422505,-0.04145072460088439
359322,-0.07493549001927935,-0.09179081886832363,-0.04046138475915306
362460,0.0736648879305628,0.1097449210719963,0.2798404118792388
364145,-0.06685510246102533,-0.0708513477285202,0.005845684004767371
364363,0.07160078605269815,0.09297121255593077,0.15697204671883735
366293,-0.08964662768293707,-0.10203780102286708,-0.021228260327427417
366514,-0.13887065219072925,-0.17404453833564015,-0.244016166339045
369183,-0.06325723498093994,-0.07320519011174631,-0.028238867838642268
371236,0.0635034933891796,0.09612854640223545,0.26397032698102896
371914,-0.10627665162669797,-0.12360962418226129,-0.13780050931539423
372952,-0.04300420522466375,-0.04258762475781985,0.031985246140826984
377238,-0.11954423056378083,-0.1483059874694841,-0.21878570751727722
379400,-0.1422419906781207,-0.16640797194686252,-0.09340221721256281
379729,0.04942751444534199,0.07589057904648033,0.2801535977277503
380727,-0.07930135808903849,-0.08920089601250303,-0.006002775189448695
380962,0.10043636454760896,0.13920626930152435,0.3079502203296087
381570,-0.08100289025182628,-0.07827726583693506,0.08044369095742354
383989,0.08452308208265769,0.10965444199402663,0.1854583680396309
384542,0.042577983948171916,0.06905100440822576,0.21547688533459386
387886,0.04676831830638495,0.06667199586038897,0.1506958616768812
390551,0.014950812462182661,0.02841616893883625,0.12544989586152244
391594,-0.12981824435248512,-0.1624185854991389,-0.25156682455707546
392003,-0.011456019340264856,-0.007272070670709674,0.015418453181446523
394343,-0.028590368265438038,-0.015587920230238472,0.12777759613277695
394525,0.01437005464564034,0.030356389126082295,0.1356703023340855
394817,0.06398724144251888,0.07674257331567147,0.06795493432841404
395391,-0.05664298452028671,-0.059170194960805444,0.025278281268930947
395956,0.03177555553686717,0.04944401296286327,0.1511036332231801
397660,-0.0988047211996459,-0.1160877602763768,-0.10250726149481171
398891,0.010966735515683501,0.02846596917459543,0.14847665587204073
402548,-0.05493310083525027,-0.05682521669955154,0.0166587104839242
403271,-0.06739154856427865,-0.07758570465543269,-0.06524054424145564
407067,0.047614896823071406,0.07465969061213107,0.20089616208444916
410453,-0.025848144971644116,-0.021219629759962277,0.10926340048037142
410518,-0.019201243629958453,-0.013483278978639435,0.06443445045260443
411818,-0.07685849786287058,-0.09272528380409617,-0.11877704588550886
413470,-0.04185921680448779,-0.04419448829402328,0.005103086805208434
420564,0.05123708810750793,0.07856057676166883,0.23760633739482984
421514,0.09670336749200126,0.1550669325527445,0.5046123496178669
423206,0.0821522828851502,0.1298183708964653,0.41185421850535686
424094,-0.05574500877889177,-0.055466882643812054,0.03713946791140943
424386,0.16060038413036137,0.22872681114907922,0.5596651104224715
424457,-0.03609231206092067,-0.03723603800325104,-0.006970487094791533
424802,0.018755614159079892,0.029981887878061775,0.07857520585847633
425094,-0.03211390844452211,-0.028236110038344808,0.05945087646943348
426424,-0.06323921904400986,-0.07349842627899972,-0.107685383123731
432242,-0.003757319200308862,0.005384174673807474,0.08552311417085345
432588,-0.0203216072058392,-0.009677968974538764,0.10902851275311276
432823,-0.08002155860389615,-0.09549957437318346,-0.09942636526879056
436042,-0.14081273309024667,-0.17474770401374307,-0.2906943005274498
437470,-0.0942780833779,-0.11287429219220457,-0.15718511639577137
438154,-0.03243595111912745,-0.03321724356574407,0.00304415595844576
440345,-0.005312872018840897,0.0020633751896719232,0.0456841800519423
441281,-0.029196143806039743,-0.0456617480409236,-0.18322280652676826
443621,-0.04991203524977561,-0.05575704346455579,-0.03529521901939203
444694,-0.12605671814065444,-0.13735165588497056,-0.04283164389554539
450182,-0.026965189118414834,-0.02665548157506703,0.02235104437893476
450945,0.016705617617591706,0.035837048232665314,0.1929083335747217
451655,-0.040824632141162276,-0.044165920845474105,-0.02184803500035626
451799,-0.07715374259752239,-0.07875130691218457,0.015700692668693783
453053,-0.0025159528018441346,0.007387234279789823,0.10021887562144105
453086,-0.0031420058655424743,0.00905459990311952,0.09229991889923284
453787,0.07402813869289249,0.10705713840852149,0.27195087940687834
456970,0.09415121928355363,0.14196517756997173,0.40610123282759325
458531,0.17299610659054143,0.2534407301284136,0.6617729048276031
458717,-0.1258061561372088,-0.15778899012597836,-0.2817547105480016
459842,0.03770962008809331,0.06099658141116926,0.177525021695212
461770,0.04728916095423863,0.07246609473089372,0.19810432717949755
471561,0.08668977766589858,0.1189086872428955,0.24603514817770344
478298,-0.046468886590456115,-0.04646880987428759,0.02874763639086897
480511,0.016114035108526714,0.03138715852113849,0.155033815532454
480944,0.02322039432745826,0.04282144801867638,0.15978602951348186
482481,0.12400526213472474,0.16961465612909254,0.3509255546779886
482891,-0.0835222578690229,-0.10052073423320018,-0.12847041006341264
484852,-0.09320240051819861,-0.10960186700656083,-0.09522796595051908
484888,-0.028603604586910247,-0.02674028056791511,0.04436354485450611
484989,0.05782677552149429,0.09048613263921745,0.28193212178962357
485728,0.007567087009518136,0.019489552198139526,0.12806506768223969
487265,0.09480315379414006,0.15282819379732038,0.4318887455380551
489058,-0.024624764820391,-0.020054633108235187,0.08470856951132788
490162,-0.043514395427329156,-0.03852474422361096,0.05632481175387527
492975,-0.05292107258429768,-0.059772726809733,-0.08055405901365909
493784,0.004502558278038249,0.014908555175852767,0.07699201813322931
497377,-0.0028788093935709913,0.011661746174368881,0.13813195679750168
498368,-0.022713393509115276,-0.017664258655145204,0.05425130199437822
499069,0.09189461524866527,0.13661580658465322,0.4094585371481614
499251,-0.07192387644735998,-0.08820440467097246,-0.14775375814928893
501261,-0.0007967690449579568,0.005126409652479458,0.07852553027592313
